4219,Drowning In Public Approval,Malefaction,76.90404,2940944,Asleep At The Wheel;Ken Yokoyama;Cliff Bruner;Eddie;Kenny Wayne Shepherd;Dark Party;Mush;Abijah;Doug MacLeod;Circle Jerks;Goatwhore
4220,Appapas Del Calabar,Los Van Van,268.042,2906536,Vana;Tum Tum;Donna Ares;Darden Smith;Jorge Alfano;Buddy Johnson;Claw Hammer;Singing Melody Feat. Robyn;The Ghost Of Lemora;Nick Cave & The Bad Seeds;Harald Kloser;U.K. Subs;Zen Lemonade;Ebru Gündes;Richard Galliano;Circle Jerks;José Roberto Bertrami;Steve Chou;Cobra Killer;Gordon Jenkins
4221,What Goes Around...Comes Around,Justin Timberlake,254.1971,3534282,Soul Mekanik;The Impressions;ÄI-TIEM;Bukue One;Ya Boy;Jeff Beck Group;John Davis & Emma Doyle
4222,Aguas Claras De Olimpos,Pescado Rabioso,526.21016,5644901,Darko;Bescenta;Eduardo Dusek
4223,I'm On My Way Blues,Washboard Sam,169.22077,1872489,Remy Shand;Tunsi;Hollywood Bowl Orchestra / John Mauceri;Rah Digga (Featuring Outsidaz);Electric Light Orchestra;iTAL tEK;Marcus Miller;Adolph Hofner;Wet Wet Wet;Alacranes Musical;Fabri Fibra;Adrienne Pierce;No Address;Vince Guaraldi / Bola Sete;Lupe Fiasco feat. GemStones and Graham Burris
4224,Jack's Lament,The All American Rejects,195.18649,3764776,
4225,Chocolate Squirrelador (Album Version),Dan Cummins,140.43383,5763852,Cutting Edge;Carmen Y Laura;Winifred Phillips;George Huff;Wang Chung;Mother Superior;John And The Bluesbreakers Mayall;Plagia
4226,Side Street,Viktor Krauss,243.1473,91676,Fabolous;Darwin Hobbs;Piero Umiliani;Los Cisnes;Pablo Montero;Mista;Juanes;George Lopez;Till West & DJ Delicious;Porcupine Tree;Brixx
4227,Das Gelübde,Tresenlesen,239.46404,687804,Eric Demarsan;Claire Elzière;Silent Stream Of Godless Elegy;Barry Künzel;Susana Seivane;Patience Dabany
4228,Goin' Steady,Tommy Sands,153.0771,4192464,The Chieftains;Session Americana;Jorge Alfano;Kool Savas;Johnny Nash;Darwin's Waiting Room;Adrenalin O.D.;Lincoln Center Jazz Orchestra;Killers;Eko Fresh feat. Ado;Rustless;Marshall Crenshaw;Dave And Ansel Collins;The Red Telephone
4229,Didgeralia,David Hudson,242.99057,2964033,King Diamond;Legion Of Green Men;Lonestar;Dale Hawkins;Ramón Vargas;Vladimir Jurowski
4230,Such Grand Ideas,Nybbl,232.202,2902248,Behemoth;Al Denson;Stan;PitchBlack;Easy Star All-Stars;David Benoit;Baby Rasta & Gringo;Akon / Kardinal Offishall;Bow Wow Wow;Cockney Rejects;Michelle Wright;2raumwohnung;Converge;Bob Neuwirth;Soilwork
4231,Fairground (+ Sample),Simply Red,333.322,3695208,Superchumbo;The Statler Brothers;Cabin Crew;Jeanne Robertson;Bill & Gloria Gaither;Palito Ortega;Patrick St-Eloi;Bob Newhart
4232,Ride Ranger Ride,Roy Rogers,158.01424,6240235,Dinosaur Jr.;Red Stick Ramblers;Stanley Clarke;Jazzy B;Catia Werneck;Rod Bernard;Cliff Edwards/Disney Studio Chorus
4233,Books & Books,The Almost,210.59873,6961753,Pierre Boulez;Click / Click_ M_Ferri;John P. Kee;Les Hurlements D'leo;Freedom;Richard Galliano_ Jean-Charles Capon_ Gilles Perrin;John Brown
4234,Ji Yi De Hua Yuan,Leon Lai,199.75791,6092846,Nick Ingman;Tree;DJ Spinn and DJ Rashad;Ray Pillow;Soul Embraced;Green Day;Erja Lyytinen
4235,The American Ruse (LP Version),The MC5,149.96853,129693,Ricky Martin;Maroon 5;Mr. De';Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas;Drowning Pool;Jaydee;Eko Fresh feat. G-Style;Hatebreed;Red Stick Ramblers;Elli Kokkinou
4236,Fertile Crescent (bonus track),Bad Religion,138.52689,1083697,Cockney Rejects;The Crystal Method;Johnny Otis;John Berry;Dope Stars Inc.;Johnny Otis Show;Ronny Eriksson;Ramón Vargas_ Sängerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer;The Gufs;Bill Perkins;SKYCLAD;Earth;Juan Carmona;Vusi Mahlasela;Isaacs;M.I.K.E.;Twista & The Speedknot Mobstaz;THE AD LIBS
4237,Who Did You Think I Was,John Mayer,263.36608,3821471,Yolandita Monge;Martina McBride;Socialburn;Kool Savas;Eldar
4238,Stood Up,Floyd Cramer,125.85751,3325298,The Jordanaires & Orion;George Michael;David Johansen;Refractory;Mario Garcia;Laura Leon;Ensiferum;Maurane;Mons Leidvin Takle;Tarheel Slim;Kofi;Little Willie John;City High;Major Lazer;Jah Cure;Michael Landau
4239,Alone in Love,Craig Wedren,155.27138,1174166,First Blood;Dabbler;Abbott & Chambers;Warrant;Claudio;My Little Airport;Faces;Elton Britt;Y&T;Venice;Kelly Sweet;Rated R
4240,Die berüehmte drü Wörtli,Oesch's die Dritten,227.05587,7419910,Hatebreed;Alain-François;Junie;Ramón Vargas;Anna Abreu
4241,Sweet And Lovely,Tiny Tim,236.77342,4624395,David Bowie;The Oak Ridge Boys;One Block Radius;Count Ossie;Cannon's Jug Stompers;A Tundra;Prisma;DJ Taz
4242,Se Puede Salir,Vilma E Vampiros Palma,265.32526,1602669,Giorgos Marinis;Archie Bell and The Drells;Dave Rave_ Mark McCarron;Scalplock;Eddy Arnold;Yamandu Costa;5th Ward Boyz;Diego Verdaguer;The Dils;Alturas;Dilated Peoples Featuring Black Thought;Rodney O_ Joe Cooley;Amilcar;Dominic;The Villas;Midwest Product
4243,Trio (1932)_ Movement 3: Moderato,Strata,409.83465,4225917,Tito Rodriguez;PMD;Sam Butera & The Witnesses;Chacho;Asleep At The Wheel;Dallas Holm;Kasia Stankiewicz;Janitor Joe;Amorphis;Agnes;Wonderland;Kooii;Terje Lie
4244,Intro / Time For Some Action,N.E.R.D.,222.6673,2855435,Tony Mathews;Teijo Joutsela and Humppa-Veikot;liquid soul & freq
4245,The Munster Cloak,Seamus Egan,184.2673,6895784,Big Mike Griffin;Mush;Scott Ainslie;Los Morros Del Norte;Speech;Brian Littrell;Olivia Ruiz;Barbara Lynn;Marco Beltrami;Chris Brown;Theodor Zox;Edmundo Ros;Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren;The Antlers;King Diamond;Dokken;Clifton Chenier;Disembowelment
4246,Heavy Like Sunday,Leona Naess,179.74812,2855328,Mr. Blue;Margaret Becker;Dungeon Family;Dexy's Midnight Runners;Hacken Lee;Harald Kloser;The Harvard Lampoon Comedians;The Chinese;Scott Weiland;Wes King
4247,Un Res Pyr,Roger Subirana,288.07791,6154782,Joe Satriani;Catupecu Machu;Pete Miser;Erkki Junkkarinen;Human Disease;Tim Hughes;Seal;Christie Hennessy;Trick Trick / Eminem;Asha Puthli;Bas-Sheva
4248,Lip Smacker,Poncho Sanchez,372.37506,3642007,Ziggy Marley And The Melody Makers;Alexander Zonjic;Jack Sheldon;Maria & Margot Hellwig/Die Garmischer Alpenjäger;Jorgen Ingmann;Northern State;Les Rythmes Digitales feat. Nik Kershaw;Oak Ridge Boys;Kanye West / Lupe Fiasco;The Sex Pistols;Louisa Mark;Ten Years After;Rainforest Trio;Stiff Meat;The Refreshments;Rooney;Dishwalla;Greis
4249,Comerte A Besos (Bachata Version),Frankie Negron,260.8322,1359361,Dwight Twilley;Danilo Perez / Claus Ogerman;Zumpano;Defect & Quixotic;Red I Flight;Beth Nielsen Chapman;Usher;Redman / Saukrates / Icadon;Benny Spellman
4250,Dance Into The Light (LP Version),Phil Collins,262.00771,201257,Kurt Tepperwein;Arthur Tracy;Bob Crosby;Sean Paul;Bally Sagoo;Karan Casey;Y&T;Marion Harris
4251,The Hood Comes First (LP Version),Naughty By Nature,216.60689,491178,Headliners;Pat Travers;Cantara
4252,Standing Knee Deep In a River (Dying Of Thirst),Kathy Mattea,250.33098,5334546,Erick Sermon;Joan Sutherland;Spectra Soul;Point Of Grace;Eugene McDaniels;Everyday Sunday;Marcel Azzola;Memphis La Blusera;MIMS;iTAL tEK;Ice-T & Chuck D
4253,NE Thang,Natural Elements,220.83873,7173262,Novaspace;Plasmatics;Alvin Youngblood Hart;Dancecore Allstars;Dominic;Juggler;Milo
4254,I'm Gonna Move To The Outskirts Of Town - Live,Albert King,454.84363,4146827,Goldfish;Tampa Red;Session Americana;Cornel Campbell;Gran Coquivacoa;Sylver;The Even Dozen Jug Band;Christos Kedras;Caniche Hara-Kiri;Mercedes Castro;Cyril Pahinui;Hoodfellas;Eazy-E;Beth Nielsen Chapman;Dédé Saint Prix_ Pakatak;Willie Rosario;Rance Allen Group
4255,Fabrication,React,131.082,2408947,Punk'd Royal;The Avengers;Dolly Parton;Rick Ross / Carol City Cartel;Bullethole;Wayne Watson;Orquestra;Paul Thorn;Glen Washington;Soul Embraced;Mickey And The Students
4256,Top of the Hill_ Bottom of the Valley...Uhh!,Scissors for Sparrow,225.27955,8345647,Aesop Rock;Janet Jackson;Kingston Trio;Chops;Kiss;Concretes
4257,Our Sand,Vusi Mahlasela,358.71302,1527459,Maroon 5;Will Pan;Cyril Pahinui;Rhinostar;Tom Petty And The Heartbreakers;When Dinosaurs Ruled The Earth;GWAR;Bad Religion;Greis;Mr. Lif;Ambient Music Therapy;Eyehategod;Ice;Rocky Whatule
4258,Då är det jul,Sanna Nielsen,200.30649,1092339,Yölintu;Bobaflex;System of a Down;Elli Kokkinou;The Mighty Mighty Bosstones;Al Dexter;Percy Faith;Jim Smoak & The Louisiana Honeydrippers;Greis;Brian Auger's Oblivion Express;Mystic Rhythms Band
4259,Sweet Contradiction,Aaron Watson,257.35791,3623993,Johnny Pacheco;Leeroy Stagger;Led Zeppelin;Denise Ho;32 Leaves;Owl City;Frederik;Outerspace;Dave Hollister;Beres Hammond Feat. Jah Youth;The Beatles / Tony Sheridan;Semisonic;Mobb Deep;Gruppo Jazz Marca;FSTZ;Anthony Cruz
4260,Once a Year,Beenie Man,241.26649,4675091,Tito Rodriguez;Esser;Carl Crack;The Ocean;Tshala Muana;Poptart Monkeys;Los Salvajes;Professor Longhair;Artie Fishel & The Promised Band;Charlotte Gainsbourg;Mr Lab!;Zeromancer;John Berry;The Game feat. Jim Jones Camron & Bezell;Roberto Roena;Keb'Mo';Deville_ Willy;Cam'Ron / Juelz Santana / Jimmy Jones
4261,Real_ Real_ Real (BBC In Concert),Jesus Jones,192.62649,8661829,Guy Forsyth;Stew;The Mighty Mighty Bosstones;Leo Gandelman;Gabriel Yared;John Travolta / Christopher Walken
4262,666lb. Bongsession,Bongzilla,475.11465,2998968,Julissa;Markus;Two Man Advantage;Mac Dre;Jape Squad;Redman;Liquid Gang;Refractory;The Statler Brothers
4263,Dysfunction,Liquid Soul,285.28281,6897545,Lonnie Johnson;Low Millions;Liam O'Flynn;The Last;Jaguares;THE COOKIES;Cheri Keaggy;King Swamp;Sandy Posey;Beres Hammond;Tunsi;Ronny Eriksson;2XL;Mike Brooks;DJ Ostkurve;Ulytau;Joa~o Gilberto
4264,Sorrow's Call,Dave Eggar,240.09098,2596953,Bad Company;Bob Crosby;Amorphis;The Mighty Clouds Of Joy;Cybertribe;Mix Mob;Trafik;Gene Autry;Stress Assassin;Will Pan;The Lord Weird Slough Feg
4266,Vogue [Live],Madonna,330.94485,510885,Rising Lion;Bessie Smith;Marga Gomez;Dédé Saint Prix_ Pakatak;African Rhythm Messengers
4267,What If,Alex,250.69669,468283,Oesch's die Dritten;Vienna Concert House Orchestra_ Wiener Sängerknaben_ Ferdinand Grossmann;Orbital;Lari White;Rene Touzet;Keb'Mo';Dexy's Midnight Runners;Oztara;Saafir;Rachael Lampa;Seventh Day Slumber;Blessid Union Of Souls;The Bureau De Change;Marquez the Greatest;Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski;Salieri
4268,Hesitate,MyKungFu,209.57995,7586910,Cradle Of Filth;JK;Lester Bowie;Johnny Otis;Pierre Boulez;Adam Ant;Blind Blake & The Royal Victoria Hotel Calypsos;Marilyn Scott;Black Debbath;Pacha Massive;Cargo Cult;Dolly Parton;Milieu;Djalma Correa;The Nightraver & The Magican
4269,Aunque Tu Mami No Quiera,Grupo Sierra Maestra,239.46404,6730835,P.o.d;Led Zeppelin;Doug MacLeod;Marshall Crenshaw;Electric Light Orchestra;Joe Rogan;Band Of Horses;The Wreckers;Stephen Marley / Damian Marley;Igor Stravinsky;Columbia Symphony Orchestra;Columbia Symphony Orchestra;Igor Stravinsky;Trick Trick / Eminem;Vicious Mary;Dolce; Oscar G.
4270,Wicked Little Town (Album Version),Ben Jelen,240.32608,391150,Aesop Rock;Savoy Brown;Francis Dunnery;Laurie Berkner;Pablo Montero;Emile Vacher;Jeff Wahl;Hiram Bullock;Kathy Troccoli with Aaron Jeoffrey;Fran Perea;Olivier Messiaen;brokeNCYDE;Barbara Fairchild;Paul Rogers;O'2L;Flávio José;State of Chaos;Saafir
4271,I Never Know,Singing Melody,231.67955,1400642,NOFX;Jack Sheldon;PATSY CLINE & WILLIE NELSON;Juelz Santana / Freekey Zeekey / Monique Garnett;The Paynes;John Travolta / Christopher Walken;C.C. Adcock;Darwin's Waiting Room;JK;Spunk;The Bug Featuring Ricky Ranking;Naughty By Nature;Naughty By Nature featuring Zhane
4272,Xing Dao Shou,Edmond Leung,211.17342,3370060,Sophie B. Hawkins;Shaman;Billy Price_ Fred Chapellier;Orquesta Aragón;Spieluhrmelodien
4273,Something About Mary,Wyclef Jean,319.97342,3242478,Jean Lumière;Dr Bombay
4274,God Lead Us Along (Homecoming Hymns Version),Bill & Gloria Gaither,199.02649,1500652,Bill Murk;David Rose;Matisyahu;Cristy Lane;Dave Rave_ Mark McCarron;Clannad;The Cannanes;Walter Wanderley Trio;Simply Red;Les Bantous De La Capitale;Sandy Posey;Extrabreit;Diego Verdaguer;Louis Prima And Keely Smith;Charlie Cruz;Pinch;Bröderna Djup;Migraine
4275,How Long Will It Take,Warner mack,120.42404,3715759,Aleks Syntek;Elizabeth Cotten;J.J. Cale;Chico Cesar;TAKARU;Superchumbo;Migraine;BoDeans;Viki Mosholiou;T-Bone;Michèle Arnaud;Nic Endo;Phil Spector;Mick Hucknall
4276,Night is the Notion,Dax Riggs,158.51057,9002084,Davol;Deathstar;The Bureau De Change;Spok Frevo Orquestra;Skrape;Hanoi Rocks;Hot Live Guys;Neil Innes;Amalia Avgoustaki;Agnostic Front;The Booth Brothers;Colombiafrica - The Mystic Orchestra;The Race;Ramón Vargas_ Sängerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer;No Address
4277,The Process Revealed,Roj,65.95873,6673193,Hassan Annouri feat. Cassandra Steen
4278,Ella Weez,Leroy Hutson,181.55057,370500,(hed) p.e.;The Smashing Pumpkins;Martina McBride;Axe;My Chemical Romance;Max Melvin;Andre Verchuren
4279,Police Opression,Bruisers,151.53587,5657561,Professor Longhair;Big Maybelle;Energy;Babbie Mason;P.O.S;Jake Hess;Scarlet's Remains;Kooii
4280,How Beautiful (Cry For The Desert Album Version),Twila Paris,290.19383,1648176,The Mustangs;Carl Crack;Brownie McGhee;Sly Dunbar;Semisonic;Billie Ray Martin Feat. Ann Peebles
4281,Dying to Know (Album Version),Pennywise,185.5473,1083799,John Cale;Hey Colossus;Guillaume Ledent;Corderoy;Joy Division;The Kings;Shelby Flint;Danny Williams;Stille Volk;Eno;Brenda Lee;Malina;Maurice Chevalier / Françoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys;Gerald Clayton
4282,Underlying Lies,Scott Matthews,325.48526,5110974,Dropkick Murphys
4283,You Make Me Feel Good,JK,361.16853,2299341,Eddie and the Subtitles
4284,HUM,Mario Rosenstock,29.49179,525869,Evanescence;The Funeral Pyre;Fast Eddie;Asha Puthli;Electric O & Ishkan
4286,Poem To A Horse,Shakira,246.43873,5844048,Sister Hazel;Walter Jackson;Cindy Morgan;themselves;Earl Hooker;Dusminguet;Alphonse Mouzon;Angela Lashley;Vaggelis Perpiniadis;Kenny Wayne Shepherd;Danger Danger;David Gilmour Featuring Richard Wright;Eric Champion;Tel Basta;Enuff Z 'Nuff;Plies featuring Tank
4287,Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme),Mawatari Matsuko,253.77914,6402717,Bone Thugs-N-Harmony;T-Bone Walker;Marcie Blane;Jaguares;Plump DJs;Pursuit Of Happiness;Franz Ferdinand;DJ Rashad;Why?;John Van Tongeren
4288,Touch You,Sandy Posey,165.19791,8915202,Murderdolls;Elizabeth Cotten;Geier Sturzflug;Kix;Terror Squad / Remy / Prospect / Armageddon;Eugene McDaniels;Ma Rainey & Her Tub Jug Washboard Band;P.O.S;John Wayne;Jauida;Bill & Gloria Gaither;DJ Vix;Liquid Soul;Kuba;Bas-Sheva;Dijous Paella;Yamandu Costa
4289,Endless Flight,Gustavo Santaolalla,276.21832,6597074,Lonnie Johnson;Kent;The Paul Butterfield Blues Band;Nolwenn Leroy;M.A. Numminen;Dixie Chicks;Keira Green;J.C. Lodge;Dj Kun
4290,Wow,Snow Patrol,242.05016,162824,Dropline;Kartik Seshadri
4291,Carnival (from "Black Orpheus"),Tito Puente,273.81506,902831,Vangelis;Winds Of Plague;Moonspell;Shaman;Soulwax;Melt Banana;Burning Spear;Zapp;Gob
4292,Black Diamond,Taking Dawn,236.79955,7812255,The Insects;Bullet For My Valentine;Orquesta Aragon;Paris Musette;Yodi's;The Harvey Averne Dozen;Dwayne_ Gyptian
4293,Rendez-Vous,Harry Diboula,249.88689,4611660,Frank Sinatra;Antimatter;Kenny G;Jay-Z;Hatiras & Slarta John;Plaza;The Roots;The B-52's;Los Cumbieros Del Sur;Mark Wills;Arsonists Get All The Girls;Scalplock;Loudermilk;Rishi Rich;Christian McBride;Vaselines;Fabián
4294,It's Alright,Graham Central Station,229.27628,8567852,Kiprich;Pumpkin Buzzard;Lili Ivanova;The Mighty Mighty Bosstones;DJ Envy;Daath;Hank Penny & Sue Thompson;Kapelle Herrenweide;Fläskkvartetten / Daniel Bellqvist;Micachu;Charles Williams And His Orchestra;BLEED THE SKY;Billy Higgins;Fenton Robinson;Jim Smoak & The Louisiana Honeydrippers;David Andreu
4295,Where in the World,Tony Martin,192.54812,6777674,Dennis O'Neill;Hinge;Urge Overkill;A-Studio;Undertakin' Daddies;Dart
4296,The High and The Mighty,Roger Williams,161.95873,6375171,David Hudson;Hysterie;Tree;Kenny G;Atomic Rooster;Concretes;Suburbs
4297,...and Heavens Cried Blood,Swallow The Sun,377.75628,6737279,Fall Out Boy;Vangelis;Théophil;The Gone Jackals;Ancient Astronauts;Liquid Spill;Michèle Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti;Moving Cloud;El Barrio;Timo Maas featuring MC Chikaboo;Zbigniew Preisner;Champion Jack Dupree;Brenda Boykin;Sylvia Patricia;Elva Hsiao;Tomash Gee;Amilcar;Disembowelment
4298,Eu E Meu Coracao,João Gilberto,312.05832,559645,Los Iracundos;Tito Puenté;Cheo Feliciano
4299,Keep On Doing What I'm Doing,The Jackson Southernaires,193.25342,2753995,Louisa Mark feat. Kevin Henry;Sylvia Patricia;The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz;Juelz Santana / Bezel;Jim Jones featuring Oshy
4300,Je n'irai pas ailleurs,France D' Amour,229.79873,7683958,Four Tet;Konexion;Molesta Ewenement;Antimatter;The Plasmatics;Smiley;Nino Nardini;Grant Geissman;Laurindo Almeida / Charlie Byrd;Rachel Portman;The In Crowd
4302,Dedicado,Miguel Gallardo,227.60444,5700878,The Zebras;Muse;Africando All Stars;Nora;Cerati-Melero;SOL;La Charanga Rubalcaba;Los Salvajes;Hassan Annouri
4303,All In A Day (Live @ The Troubadour_ LosAngeles),The Paul Butterfield Blues Band,490.84036,1150741,Ma Rainey;Gustavo Santaolalla;Yuppie Pricks;Barbara Fairchild;ZTrip;Sugarman Three;Cannon's Jug Stompers;8Ball & MJG;Tim Hughes;Big Jay Oakerson
4304,Just One Of Those Things,Dionne Warwick,210.96444,5976208,The Ataris;Percy Faith;Uphill Battle;Gov't Mule;Lisa Lisa & Cult Jam;The Aftermath;Los Originales De San Juan;Orlando Pops Orchestra;Ada Jane;Cal Tjader;Joa~o Gilberto;Alain-François;Big John Greer;Paulette Tajah;Eko Fresh feat. G-Style
4305,Love the One You're With,Glen Washington,203.75465,6358910,Moraes Moreira;Bruce Rowland;Ray Conniff;React;Juan Diego Flórez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi;BassTurk;De La Ghetto;Ramón Vargas;Vladimir Jurowski;Howard Armstrong
4306,Ya Got Me,Nancy Walker,162.79465,5519217,Lit;Art Ensemble Of Chicago;Moss;Oscar Peterson Trio;Memphis La Blusera;Fun Lovin' Criminals;Fudge Tunnel;The Fool'S Nose;Lily Allen Featuring Ours;Lambda;Movado
4307,Domino,Kiss,240.45669,3382440,Clara Nunes;The Presets;Scissors for Sparrow;9th Wonder;Venice
4308,To Your Arms of Love,Jah Cure,210.85995,8955261,William Orbit;Floyd Cramer;Mike Jones (Featuring CJ_ Mello & Lil' Bran);RIDDLIN' KIDS;Harry Choates;Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd;Russell Malone
4309,The Passion (Regular),Aeoliah,262.53016,2586305,Black Flag;Koffi Olomide;Kiril Valeri;The Kirkbys;Irreversíveis;Time Factory;Cobra Killer;Rakim feat. Tracey Horton;Marygold;Kelly Clarkson;Charley Pride;David Raksin;Ideal;Super700;Ann Hampton Callaway;Charanga Forever;Jinx;Jim Jones featuring Oshy;Taras
4310,Twerk (feat. Yo Majesty),Basement Jaxx,210.20689,6110028,Gisele MacKenzie;Limbonic Art;Günter Noris;Diamanda Galas;Barbarito Diez;Louis Prima And Keely Smith;Muzsikas;Klubbingman feat. Beatrix Delgado;Darden Smith;ZO2;Andrae Crouch;Dolly Parton;Frederick Knight;Dokken;Clarence Profit;John Van Tongeren;Bebe Winans;Gob
4311,Tobacco Spit,Bare Jr.,230.05995,3141548,Tora Tora;Orquesta America;Usher featuring Jermaine Dupri;Nelson Ned;Pucho & His Latin Soul Brothers
4312,Spin (Album Version),Taking Back Sunday,219.79383,342494,Modeselektor;The Dirty Skirts
4313,Run's House,RUN-DMC,201.82159,4442483,Huey Dunbar;Silent Stream Of Godless Elegy
4314,Lose This Skin,The Clash,308.50567,3105330,The Ataris;Misty Roses;Kiril Valeri
4315,Wy Wouldn't I,Legacy Five,168.12363,8289911,Rubyhorse;Sugarman Three;Fountains Of Wayne;Busdriver featuring Abstract Rude & Ellay Khule;Rocky Whatule;X;Marimba Alma De Chiapas De Juan Palacios;Luar Na Lubre;Vivian Khor;Peter Hunnigale;Rude Boys
4316,Rock America,Danger Danger,292.85832,3154864,Save As;Shakira;Double Image;Miguel Migs;Champion Jack Dupree With TS McPhee;UFO;Patrick St-Eloi;The Products;Teijo Joutsela and Humppa-Veikot
4317,Givin' My Love,Clay Crosse,256.33914,9080865,Leon Russel;Billy May & His Orchestra;T.G. Sheppard;Dédé Saint-Prix;Herbst9_ Z'ev;45 Grave;Crabby Appleton;Methods Of Mayhem / Scott Kirkland;Kofi;Asha Puthli;Márcio Faraco;5th Ward Boyz;Crazy Girl;Jenney;Sylvia Tosun;Angelo Badalamenti / Patrick Wolf
4318,Sheds And Weeds (Barracos E Arbustos),José Roberto Bertrami,204.87791,4819053,Billy Walker;Energy;Loop Guru;Baby Grand;This Or The Apocalypse;Vanessa Daou;Jaime Urrutia;Los Van Van;Jaci Velasquez;The Kirkbys
4319,Don't Panic,Coldplay,139.12771,6138489,Steve Harvey;Total Fucking Destruction;Glen Campbell And Bobbie Gentry;Pacha Massive;Ray Pillow;David Zinman;Pittsburgh Symphony Orchestra;The Chap;Wolfmother
4320,My Soul Is Gonna Live With God,Josh White,181.49832,1873289,Frank Vignola;Harry Connick_ Jr.;Eduardo Fernandez;Electric O & Ishkan;Séamus Egan;Buzzov¬"en;Jennifer Lopez featuring Ja Rule;The Stooges;Robert Palmer;Walter Trout;Maurice Chevalier / Françoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys;Los Munequitos de Matanzas;The Mighty Clouds Of Joy;Horace Andy
